,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,month,day,year,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
7976,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",3,37,23,123,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7977,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",1,37,23,123,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7978,"4500 North Campbell Avenue, Chicago, IL 60625, USA",2,45,17,128,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7979,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",2,46,33,4,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,43,1,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7980,"7000 North Moselle Avenue, Chicago, IL 60646, USA",2,70,35,9,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,9,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7981,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,46,1,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7982,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,8,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7983,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",3,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,6,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7984,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",1,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7985,"1100 North Artesian Avenue, Chicago, IL 60622, USA",2,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7986,"6000 West Montrose Avenue, Chicago, IL 60634, USA",2,60,130,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7987,"6000 West Montrose Avenue, Chicago, IL 60634, USA",4,60,130,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7988,"1700 North Pulaski Road, Chicago, IL 60639, USA",2,17,40,30,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7989,"2200 West 51st Street, Chicago, IL 60609, USA",2,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7990,"2200 West 51st Street, Chicago, IL 60609, USA",1,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7991,"3500 West 51st Street, Chicago, IL 60632, USA",2,35,102,45,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,6,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7992,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7993,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",3,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7994,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",2,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,26,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7995,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",3,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7996,"1000 East 67th Street, Chicago, IL 60637, USA",3,10,8,55,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7997,"3900 South Ashland Avenue, Chicago, IL 60609, USA",2,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7998,"3900 South Ashland Avenue, Chicago, IL 60609, USA",3,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
7999,"7100 South South Shore Drive, Chicago, IL 60649, USA",2,71,84,61,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8000,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",2,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8001,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",3,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8002,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",3,79,59,65,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8003,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",2,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,19,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8004,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",2,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,34,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8005,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",3,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,12,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8006,"6300 West 64th Street, Chicago, IL 60638, USA",2,63,105,108,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8007,"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8008,"South Doty Avenue, Chicago, IL, USA",3,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8009,"South Stony Island Avenue, Chicago, IL, USA",2,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8010,"South Brandon Avenue, Chicago, IL 60617, USA",2,13,54,120,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8011,"3700 118th Street, Chicago, IL 60617, USA",2,37,4,121,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8012,"3700 118th Street, Chicago, IL 60617, USA",3,37,4,121,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8013,"2400 East 105th Street, Chicago, IL 60617, USA",2,24,1,89,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8014,"South Cottage Grove Avenue, Chicago, IL, USA",2,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8015,"South Cottage Grove Avenue, Chicago, IL, USA",1,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8016,"South Cottage Grove Avenue, Chicago, IL, USA",4,10,62,84,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8017,"5800 North Pulaski Road, Chicago, IL 60646, USA",2,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,7,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8018,"5800 North Pulaski Road, Chicago, IL 60646, USA",6,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8019,"9100 West Higgins Road, Rosemont, IL 60018, USA",2,91,127,10,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8020,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,6,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8021,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,47,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8022,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,17,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8023,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8024,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,21,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8025,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8026,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8027,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8028,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,20,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8029,"Ohare Court, Bensenville, IL 60106, USA",2,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8030,"Ohare Court, Bensenville, IL 60106, USA",3,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8031,"Ohare Court, Bensenville, IL 60106, USA",1,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8032,"4800 West Montana Street, Chicago, IL 60639, USA",2,48,129,130,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8033,"4800 West Montana Street, Chicago, IL 60639, USA",3,48,129,130,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8034,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",2,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,24,1,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8035,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",3,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8036,"8200 South Kostner Avenue, Chicago, IL 60652, USA",2,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8037,"East 91st Place, Chicago, IL, USA",2,65,9,135,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8038,"East 91st Place, Chicago, IL, USA",3,65,9,135,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,7,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8039,"West Garfield Boulevard, Chicago, IL, USA",3,90,122,134,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8040,"West Garfield Boulevard, Chicago, IL, USA",1,90,122,134,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8041,"1300 North Laramie Avenue, Chicago, IL 60651, USA",2,13,26,138,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8042,"3900 North Springfield Avenue, Chicago, IL 60618, USA",2,39,44,136,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8043,"3900 North Springfield Avenue, Chicago, IL 60618, USA",3,39,44,136,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8044,"5100 West 72nd Street, Chicago, IL 60638, USA",2,51,108,27,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,7,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8045,"5100 West 72nd Street, Chicago, IL 60638, USA",1,51,108,27,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8046,"5800 North Ridge Avenue, Chicago, IL 60660, USA",2,58,42,139,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8047,"1700 North Ashland Avenue, Chicago, IL 60622, USA",2,17,12,140,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8048,"7100 North Harlem Avenue, Chicago, IL 60631, USA",2,71,21,141,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,12,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8049,"7100 North Harlem Avenue, Chicago, IL 60631, USA",3,71,21,141,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8050,"4200 West 65th Street, Chicago, IL 60621, USA",2,42,106,143,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8051,"3400 West 77th Street, Chicago, IL 60652, USA",2,34,109,146,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,9,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8052,"3400 West 77th Street, Chicago, IL 60652, USA",1,34,109,146,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
8053,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",3,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8054,"1100 Roosevelt Road, Chicago, IL 60608, USA",2,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,3,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8055,"1100 Roosevelt Road, Chicago, IL 60608, USA",3,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8056,"2200 North Cannon Drive, Chicago, IL 60614, USA",2,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8057,"5800 North Western Avenue, Chicago, IL 60659, USA",2,58,48,22,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8058,"5000 South Central Avenue, Chicago, IL 60638, USA",2,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,11,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8059,"5000 South Central Avenue, Chicago, IL 60638, USA",3,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,2,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8060,"5000 South Central Avenue, Chicago, IL 60638, USA",1,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8061,"Chicago, IL, USA",3,43,13,98,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,2,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8062,"7000 West Armitage Avenue, Chicago, IL 60707, USA",2,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8063,"7000 West Armitage Avenue, Chicago, IL 60707, USA",3,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,4,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8064,"7000 West Armitage Avenue, Chicago, IL 60707, USA",4,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8065,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2,37,23,123,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,3,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8066,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",3,37,23,123,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,4,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8067,"4500 North Campbell Avenue, Chicago, IL 60625, USA",3,45,17,128,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8068,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",2,46,33,4,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8069,"1100 South California Avenue, Chicago, IL 60612, USA",2,11,55,36,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8070,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,19,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8071,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",3,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,4,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8072,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",1,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8073,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",2,12,125,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8074,"1000 North Central Park Avenue, Chicago, IL 60651, USA",2,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8075,"1100 North Artesian Avenue, Chicago, IL 60622, USA",2,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8076,"6000 West Montrose Avenue, Chicago, IL 60634, USA",2,60,130,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8077,"2200 West 51st Street, Chicago, IL 60609, USA",2,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8078,"2200 West 51st Street, Chicago, IL 60609, USA",1,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8079,"7100 South South Shore Drive, Chicago, IL 60649, USA",2,71,84,61,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
8080,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",2,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,9,30,2011,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
